Gene	Gene Category
OG2023487	protein and non-coding
OG2023532	protein and non-coding
OG2023550	protein and non-coding
OG2023550	protein and non-coding
OG2023557	protein and non-coding
OG2023557	protein and non-coding
OG2023741	protein and non-coding
OG2024006	lncRNA
OG2024006	lncRNA
OG2024006	lncRNA
OG2024006	lncRNA
OG2024006	lncRNA
OG2024006	lncRNA
OG2024064	protein and non-coding
OG2024064	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2024533	protein and non-coding
OG2025398	lncRNA
OG2025398	lncRNA
OG2025398	lncRNA
OG2025837	ncRNA
OG2025837	ncRNA
OG2025904	protein and non-coding
OG2025904	protein and non-coding
OG2026103	protein and non-coding
OG2027460	lncRNA
OG2027460	lncRNA
OG2027460	lncRNA
OG2027662	protein and non-coding
OG2027662	protein and non-coding
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028077	lncRNA
OG2028429	protein and non-coding
OG2028429	protein and non-coding
OG2028429	protein and non-coding
OG2028429	protein and non-coding
OG2028429	protein and non-coding
OG2028429	protein and non-coding
OG2028690	protein and non-coding
OG2028690	protein and non-coding
OG2028690	protein and non-coding
OG2028690	protein and non-coding
OG2029407	ncRNA
OG2029407	ncRNA
OG2029407	ncRNA
OG2029728	protein and non-coding
OG2029943	protein and non-coding
OG2029943	protein and non-coding
OG2029943	protein and non-coding
OG2029943	protein and non-coding
OG2029943	protein and non-coding
OG2030262	protein and non-coding
OG2030262	protein and non-coding
OG2031134	protein and non-coding
OG2031134	protein and non-coding
OG2031134	protein and non-coding
OG2031134	protein and non-coding
OG2031134	protein and non-coding
OG2031134	protein and non-coding
OG2031134	protein and non-coding
OG2031134	protein and non-coding
OG2031134	protein and non-coding
OG2031191	protein and non-coding
OG2031191	protein and non-coding
OG2031191	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032017	protein and non-coding
OG2032119	lncRNA
OG2032119	lncRNA
OG2032119	lncRNA
OG2032119	lncRNA
OG2032138	lncRNA
OG2032149	protein and non-coding
OG2032149	protein and non-coding
OG2032376	protein and non-coding
OG2032376	protein and non-coding
OG2032376	protein and non-coding
OG2032492	protein and non-coding
OG2032492	protein and non-coding
OG2032492	protein and non-coding
OG2032492	protein and non-coding
OG2032726	protein and non-coding
OG2032726	protein and non-coding
OG2032726	protein and non-coding
OG2032726	protein and non-coding
OG2033335	protein and non-coding
OG2033335	protein and non-coding
OG2033335	protein and non-coding
OG2033335	protein and non-coding
OG2033335	protein and non-coding
OG2033570	ncRNA
OG2033570	ncRNA
OG2033570	ncRNA
OG2033577	lncRNA
OG2033577	lncRNA
OG2033930	lncRNA
OG2033930	lncRNA
OG2034045	lncRNA
OG2034045	lncRNA
OG2034045	lncRNA
OG2034045	lncRNA
OG2034045	lncRNA
OG2034652	protein and non-coding
OG2034652	protein and non-coding
OG2034652	protein and non-coding
OG2034652	protein and non-coding
OG2034652	protein and non-coding
OG2034652	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2035718	protein and non-coding
OG2036435	lncRNA
OG2036800	lncRNA
OG2036800	lncRNA
OG2037122	protein and non-coding
OG2037122	protein and non-coding
OG2037796	protein and non-coding
OG2037796	protein and non-coding
OG2037796	protein and non-coding
OG2037796	protein and non-coding
OG2037796	protein and non-coding
OG2037796	protein and non-coding
OG2038150	protein and non-coding
OG2038475	protein and non-coding
OG2038475	protein and non-coding
OG2038580	protein and non-coding
OG2038580	protein and non-coding
OG2038580	protein and non-coding
OG2038580	protein and non-coding
OG2038580	protein and non-coding
OG2038692	protein and non-coding
OG2038692	protein and non-coding
OG2038692	protein and non-coding
OG2038692	protein and non-coding
OG2038692	protein and non-coding
OG2038692	protein and non-coding
OG2038753	ncRNA
OG2039447	lncRNA
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039714	protein and non-coding
OG2039969	protein and non-coding
OG2039969	protein and non-coding
OG2039969	protein and non-coding
OG2039969	protein and non-coding
OG2039969	protein and non-coding
OG2039969	protein and non-coding
OG2039969	protein and non-coding
OG2039969	protein and non-coding
OG2039996	lncRNA
OG2039996	lncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040627	ncRNA
OG2040899	protein and non-coding
OG2041249	protein and non-coding
OG2041249	protein and non-coding
OG2041467	protein and non-coding
OG2041467	protein and non-coding
OG2042819	protein and non-coding
OG2042819	protein and non-coding
OG2042819	protein and non-coding
OG2042819	protein and non-coding
OG2042819	protein and non-coding
OG2042819	protein and non-coding
OG2042819	protein and non-coding
OG2042819	protein and non-coding
OG2042819	protein and non-coding
OG2043018	protein and non-coding
OG2043018	protein and non-coding
OG2043018	protein and non-coding
OG2043518	protein and non-coding
OG2043890	protein and non-coding
OG2043890	protein and non-coding
OG2043890	protein and non-coding
OG2043890	protein and non-coding
OG2043890	protein and non-coding
OG2043890	protein and non-coding
OG2043890	protein and non-coding
OG2043890	protein and non-coding
OG2043958	ncRNA
OG2043958	ncRNA
OG2043958	ncRNA
OG2043958	ncRNA
OG2044224	protein and non-coding
OG2044224	protein and non-coding
OG2044224	protein and non-coding
OG2044224	protein and non-coding
OG2044224	protein and non-coding
OG2044224	protein and non-coding
OG2044784	protein and non-coding
OG2045013	protein and non-coding
OG2045013	protein and non-coding
OG2045013	protein and non-coding
OG2045013	protein and non-coding
OG2045013	protein and non-coding
OG2045229	protein and non-coding
OG2045714	ncRNA
OG2045714	ncRNA
OG2045714	ncRNA
OG2045714	ncRNA
OG2045714	ncRNA
OG2045714	ncRNA
OG2046947	protein and non-coding
OG2046947	protein and non-coding
OG2046947	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047265	protein and non-coding
OG2047935	protein and non-coding
OG2047935	protein and non-coding
OG2048305	protein and non-coding
OG2049609	lncRNA
OG2049609	lncRNA
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050528	protein and non-coding
OG2050563	ncRNA
OG2050563	ncRNA
OG2050563	ncRNA
OG2050563	ncRNA
OG2050563	ncRNA
OG2050563	ncRNA
OG2050563	ncRNA
OG2050563	ncRNA
OG2050563	ncRNA
OG2050612	protein and non-coding
OG2050612	protein and non-coding
OG2051452	protein and non-coding
OG2051452	protein and non-coding
OG2051452	protein and non-coding
OG2051452	protein and non-coding
OG2051452	protein and non-coding
OG2051452	protein and non-coding
OG2051792	protein and non-coding
OG2052184	lncRNA
OG2052184	lncRNA
OG2052505	protein and non-coding
OG2052505	protein and non-coding
OG2052505	protein and non-coding
OG2052505	protein and non-coding
OG2052505	protein and non-coding
OG2052505	protein and non-coding
OG2052505	protein and non-coding
OG2052505	protein and non-coding
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2052937	lncRNA
OG2053765	lncRNA
OG2054189	protein and non-coding
OG2054189	protein and non-coding
OG2054836	lncRNA
OG2054836	lncRNA
OG2054836	lncRNA
OG2055097	protein and non-coding
OG2055097	protein and non-coding
OG2055114	protein and non-coding
OG2055114	protein and non-coding
OG2055282	ncRNA
OG2055383	protein and non-coding
OG2055383	protein and non-coding
OG2055383	protein and non-coding
OG2055383	protein and non-coding
OG2055383	protein and non-coding
OG2056087	protein and non-coding
OG2056087	protein and non-coding
OG2056178	protein and non-coding
OG2056373	ncRNA
OG2056373	ncRNA
OG2056383	ncRNA
OG2056383	ncRNA
OG2057331	lncRNA
OG2057331	lncRNA
OG2057331	lncRNA
OG2057331	lncRNA
OG2057331	lncRNA
OG2057406	protein and non-coding
OG2057766	protein and non-coding
OG2057766	protein and non-coding
OG2057766	protein and non-coding
OG2057766	protein and non-coding
OG2058476	protein and non-coding
OG2058476	protein and non-coding
OG2059095	ncRNA
OG2059095	ncRNA
OG2059095	ncRNA
OG2060781	protein and non-coding
OG2060781	protein and non-coding
OG2061143	protein and non-coding
OG2061143	protein and non-coding
OG2061143	protein and non-coding
OG2061143	protein and non-coding
OG2061143	protein and non-coding
OG2061143	protein and non-coding
OG2061143	protein and non-coding
OG2061143	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2061261	protein and non-coding
OG2063061	protein and non-coding
OG2063061	protein and non-coding
OG2063061	protein and non-coding
OG2063061	protein and non-coding
OG2063061	protein and non-coding
OG2063061	protein and non-coding
OG2063061	protein and non-coding
OG2063061	protein and non-coding
OG2063333	protein and non-coding
OG2063622	lncRNA
OG2063622	lncRNA
OG2063622	lncRNA
OG2064635	lncRNA
OG2064635	lncRNA
OG2064635	lncRNA
OG2065564	lncRNA
OG2065564	lncRNA
OG2065564	lncRNA
OG2066132	ncRNA
OG2066132	ncRNA
OG2066132	ncRNA
OG2066132	ncRNA
OG2066132	ncRNA
OG2066132	ncRNA
OG2066132	ncRNA
OG2066132	ncRNA
OG2066132	ncRNA
OG2066132	ncRNA
OG2066132	ncRNA
OG2066458	protein and non-coding
OG2066458	protein and non-coding
OG2066458	protein and non-coding
OG2066458	protein and non-coding
OG2066458	protein and non-coding
OG2066458	protein and non-coding
OG2067478	protein and non-coding
OG2067478	protein and non-coding
OG2067478	protein and non-coding
OG2067478	protein and non-coding
OG2067478	protein and non-coding
OG2067478	protein and non-coding
OG2067478	protein and non-coding
OG2067478	protein and non-coding
OG2067716	protein and non-coding
OG2067716	protein and non-coding
OG2067716	protein and non-coding
OG2067716	protein and non-coding
OG2067716	protein and non-coding
OG2067716	protein and non-coding
OG2067716	protein and non-coding
OG2067716	protein and non-coding
OG2068154	protein and non-coding
OG2068154	protein and non-coding
OG2068154	protein and non-coding
OG2068154	protein and non-coding
OG2068154	protein and non-coding
OG2069073	lncRNA
OG2069073	lncRNA
OG2069591	lncRNA
OG2070343	lncRNA
OG2071060	ncRNA
OG2071060	ncRNA
OG2071410	lncRNA
OG2071853	lncRNA
OG2071853	lncRNA
OG2071853	lncRNA
OG2071853	lncRNA
OG2071853	lncRNA
OG2071853	lncRNA
OG2071853	lncRNA
OG2072413	protein and non-coding
OG2072413	protein and non-coding
OG2072600	lncRNA
OG2072723	protein and non-coding
OG2072723	protein and non-coding
OG2072861	protein and non-coding
OG2072960	ncRNA
OG2072960	ncRNA
OG2073203	protein and non-coding
OG2073203	protein and non-coding
OG2073203	protein and non-coding
OG2073203	protein and non-coding
OG2073693	protein and non-coding
OG2074552	lncRNA
OG2074552	lncRNA
OG2074552	lncRNA
OG2074552	lncRNA
OG2074552	lncRNA
OG2074625	ncRNA
OG2074625	ncRNA
OG2075202	protein and non-coding
OG2075202	protein and non-coding
OG2075202	protein and non-coding
OG2075628	ncRNA
OG2075628	ncRNA
OG2075976	protein and non-coding
OG2075976	protein and non-coding
OG2075976	protein and non-coding
OG2075976	protein and non-coding
OG2075976	protein and non-coding
OG2076017	ncRNA
OG2076017	ncRNA
OG2076017	ncRNA
OG2076017	ncRNA
OG2076017	ncRNA
OG2076017	ncRNA
OG2076017	ncRNA
OG2076017	ncRNA
OG2076568	lncRNA
OG2076914	ncRNA
OG2076914	ncRNA
OG2076914	ncRNA
OG2076914	ncRNA
OG2076914	ncRNA
OG2077075	protein and non-coding
OG2077674	protein and non-coding
OG2077674	protein and non-coding
OG2077674	protein and non-coding
OG2077674	protein and non-coding
OG2077674	protein and non-coding
OG2077674	protein and non-coding
OG2078069	protein and non-coding
OG2078107	protein and non-coding
OG2078107	protein and non-coding
OG2078140	protein and non-coding
OG2078140	protein and non-coding
OG2078140	protein and non-coding
OG2079003	lncRNA
OG2079269	lncRNA
OG2079269	lncRNA
OG2079269	lncRNA
OG2079269	lncRNA
OG2079269	lncRNA
OG2080174	lncRNA
OG2080174	lncRNA
OG2080272	protein and non-coding
OG2080272	protein and non-coding
OG2080272	protein and non-coding
OG2080698	lncRNA
OG2081384	protein and non-coding
OG2081384	protein and non-coding
OG2081384	protein and non-coding
OG2081384	protein and non-coding
OG2081384	protein and non-coding
OG2081384	protein and non-coding
OG2081384	protein and non-coding
OG2081384	protein and non-coding
OG2081384	protein and non-coding
OG2081384	protein and non-coding
OG2081583	ncRNA
OG2082130	protein and non-coding
OG2082130	protein and non-coding
OG2082130	protein and non-coding
OG2082130	protein and non-coding
OG2082130	protein and non-coding
OG2082925	protein and non-coding
OG2083935	lncRNA
OG2083935	lncRNA
OG2083965	lncRNA
OG2083965	lncRNA
OG2083965	lncRNA
OG2083965	lncRNA
OG2084061	protein and non-coding
OG2084061	protein and non-coding
OG2084061	protein and non-coding
OG2084061	protein and non-coding
OG2084061	protein and non-coding
OG2084061	protein and non-coding
OG2084196	lncRNA
OG2084356	lncRNA
OG2084356	lncRNA
OG2084356	lncRNA
OG2084356	lncRNA
OG2084356	lncRNA
OG2084356	lncRNA
OG2084376	protein and non-coding
OG2084376	protein and non-coding
OG2084677	protein and non-coding
OG2084677	protein and non-coding
OG2084677	protein and non-coding
OG2084760	protein and non-coding
OG2084760	protein and non-coding
OG2084760	protein and non-coding
OG2084760	protein and non-coding
OG2084760	protein and non-coding
OG2084849	ncRNA
OG2085414	protein and non-coding
OG2085414	protein and non-coding
OG2085414	protein and non-coding
OG2085414	protein and non-coding
OG2085414	protein and non-coding
OG2085468	lncRNA
OG2085468	lncRNA
OG2085468	lncRNA
OG2085468	lncRNA
OG2085468	lncRNA
OG2087219	ncRNA
OG2087219	ncRNA
OG2087219	ncRNA
OG2087400	lncRNA
OG2088753	protein and non-coding
OG2088753	protein and non-coding
OG2088753	protein and non-coding
OG2089726	protein and non-coding
OG2089726	protein and non-coding
OG2089726	protein and non-coding
OG2089726	protein and non-coding
OG2089726	protein and non-coding
OG2089726	protein and non-coding
OG2089726	protein and non-coding
OG2090178	lncRNA
OG2090178	lncRNA
OG2090178	lncRNA
OG2090206	protein and non-coding
OG2090206	protein and non-coding
OG2090206	protein and non-coding
OG2090923	lncRNA
OG2090923	lncRNA
OG2091575	protein and non-coding
OG2091575	protein and non-coding
OG2091575	protein and non-coding
OG2091575	protein and non-coding
OG2091741	ncRNA
OG2091741	ncRNA
OG2091880	protein and non-coding
OG2091880	protein and non-coding
OG2092855	lncRNA
OG2093199	ncRNA
OG2093199	ncRNA
OG2093225	lncRNA
OG2093776	lncRNA
OG2094080	lncRNA
OG2094804	lncRNA
OG2094804	lncRNA
OG2094932	protein and non-coding
OG2094932	protein and non-coding
OG2094932	protein and non-coding
OG2094932	protein and non-coding
OG2094932	protein and non-coding
OG2094932	protein and non-coding
OG2094932	protein and non-coding
OG2094932	protein and non-coding
OG2094932	protein and non-coding
OG2094932	protein and non-coding
OG2094988	protein and non-coding
OG2094988	protein and non-coding
OG2095130	protein and non-coding
OG2095740	protein and non-coding
OG2095764	protein and non-coding
OG2095764	protein and non-coding
OG2095764	protein and non-coding
OG2096047	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2096828	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2097558	protein and non-coding
OG2098440	protein and non-coding
OG2098440	protein and non-coding
OG2098440	protein and non-coding
OG2098440	protein and non-coding
OG2098440	protein and non-coding
OG2098440	protein and non-coding
OG2098440	protein and non-coding
OG2098440	protein and non-coding
OG2098723	protein and non-coding
OG2098723	protein and non-coding
OG2098723	protein and non-coding
OG2098723	protein and non-coding
OG2098723	protein and non-coding
OG2098723	protein and non-coding
OG2098723	protein and non-coding
OG2098723	protein and non-coding
OG2098723	protein and non-coding
OG2099590	protein and non-coding
OG2099590	protein and non-coding
OG2099590	protein and non-coding
OG2100523	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2100722	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101044	protein and non-coding
OG2101230	ncRNA
OG2101230	ncRNA
OG2101230	ncRNA
OG2101519	lncRNA
OG2101519	lncRNA
OG2101519	lncRNA
OG2101519	lncRNA
OG2101519	lncRNA
OG2101519	lncRNA
OG2101765	protein and non-coding
OG2101765	protein and non-coding
OG2101765	protein and non-coding
OG2101765	protein and non-coding
OG2101765	protein and non-coding
OG2101765	protein and non-coding
OG2102434	protein and non-coding
OG2102434	protein and non-coding
OG2102434	protein and non-coding
OG2102434	protein and non-coding
OG2102434	protein and non-coding
OG2102434	protein and non-coding
OG2102434	protein and non-coding
OG2102434	protein and non-coding
OG2102434	protein and non-coding
OG2103693	protein and non-coding
OG2104082	lncRNA
OG2104082	lncRNA
OG2104082	lncRNA
OG2104154	protein and non-coding
OG2104154	protein and non-coding
OG2104154	protein and non-coding
OG2104154	protein and non-coding
OG2104314	lncRNA
OG2104314	lncRNA
OG2104723	protein and non-coding
OG2104723	protein and non-coding
OG2104723	protein and non-coding
OG2104723	protein and non-coding
OG2104723	protein and non-coding
OG2104723	protein and non-coding
OG2105107	protein and non-coding
OG2106298	protein and non-coding
OG2106298	protein and non-coding
OG2106564	protein and non-coding
OG2106564	protein and non-coding
OG2106564	protein and non-coding
OG2107269	ncRNA
OG2107360	protein and non-coding
OG2107462	ncRNA
OG2107462	ncRNA
OG2107462	ncRNA
OG2107462	ncRNA
OG2107478	lncRNA
OG2107478	lncRNA
OG2107832	lncRNA
OG2108021	protein and non-coding
OG2108021	protein and non-coding
OG2108021	protein and non-coding
OG2108021	protein and non-coding
OG2108021	protein and non-coding
OG2108021	protein and non-coding
OG2108021	protein and non-coding
OG2108021	protein and non-coding
OG2108434	protein and non-coding
OG2108442	protein and non-coding
OG2108442	protein and non-coding
OG2108442	protein and non-coding
OG2108442	protein and non-coding
OG2108442	protein and non-coding
OG2108442	protein and non-coding
OG2108442	protein and non-coding
OG2109158	protein and non-coding
OG2109158	protein and non-coding
OG2109249	lncRNA
OG2109249	lncRNA
OG2109249	lncRNA
OG2109249	lncRNA
OG2109249	lncRNA
OG2109249	lncRNA
OG2109857	lncRNA
OG2109857	lncRNA
OG2110490	lncRNA
OG2110536	lncRNA
OG2110536	lncRNA
OG2110536	lncRNA
OG2110536	lncRNA
OG2110536	lncRNA
OG2110536	lncRNA
OG2110897	ncRNA
OG2112101	protein and non-coding
OG2112225	protein and non-coding
OG2112225	protein and non-coding
OG2112225	protein and non-coding
OG2112225	protein and non-coding
OG2112225	protein and non-coding
OG2112225	protein and non-coding
OG2112225	protein and non-coding
OG2112225	protein and non-coding
OG2112225	protein and non-coding
OG2112822	protein and non-coding
OG2112822	protein and non-coding
OG2112855	protein and non-coding
OG2112855	protein and non-coding
OG2112855	protein and non-coding
OG2112855	protein and non-coding
OG2112855	protein and non-coding
OG2113753	protein and non-coding
OG2113753	protein and non-coding
OG2114303	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114496	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114890	protein and non-coding
OG2114921	protein and non-coding
OG2114921	protein and non-coding
OG2115742	protein and non-coding
OG2115742	protein and non-coding
OG2116053	protein and non-coding
OG2117251	protein and non-coding
OG2117895	protein and non-coding
OG2117895	protein and non-coding
OG2117895	protein and non-coding
OG2117895	protein and non-coding
OG2117895	protein and non-coding
OG2117895	protein and non-coding
OG2117895	protein and non-coding
OG2117937	ncRNA
OG2117937	ncRNA
OG2118074	protein and non-coding
OG2118074	protein and non-coding
OG2118074	protein and non-coding
OG2118074	protein and non-coding
OG2118074	protein and non-coding
