Name	SRR11794958	SRR11794959	SRR11794960	SRR11794961	SRR11794964	SRR11794965	SRR11794966	SRR17521799	SRR17521800	SRR17521801	SRR17521802	SRR17521803	SRR17521804	SRR17521805	SRR17521806	SRR17521807	SRR17521808	SRR17521809	SRR17521810	SRR17521811	SRR17521812	SRR17521813	SRR17521814	SRR17521815	SRR17521816	SRR17521817	SRR17521818	SRR17521819	SRR17521820	SRR5445534	SRR5445535	SRR5445536	SRR5445537	SRR5445538	SRR5445539	SRR5445540	SRR5445541	SRR5445542	SRR5445543	SRR5445544	SRR5445545	SRR5445546	SRR5445547	SRR5445548	SRR5445549	SRR5445550	SRR5445551	SRR5445552	SRR5445553	SRR5445554	SRR5445555	SRR5445556	SRR5445557	SRR5445558	SRR5445559	SRR5445560	SRR5445561	SRR5445562	SRR5445563	SRR5445564	SRR5445565	SRR5445566	SRR5445567	SRR5445568	SRR5445569	SRR5445570	SRR5445571	SRR5445572	SRR5445573	SRR5445574	SRR5445575	SRR5445576	SRR5445577	SRR5445578	SRR5445579	SRR5445580	SRR5445581	SRR5445582	SRR5445583	SRR5445584	SRR5445585	SRR5445586	SRR5445587	SRR5445588	SRR5445589	SRR5445590	SRR5445591	SRR5445592	SRR5445593	SRR5445594	SRR5445595	SRR5445596	SRR5445597	SRR5445598	SRR5445599	SRR5445600	SRR5445601	SRR5445602	SRR5445603	SRR5445604	SRR5445605	SRR5445606	SRR5445607	SRR5445608	SRR5445609	SRR5445610	SRR5445611	SRR5445612	SRR5445613	SRR5445614	SRR5445615	SRR5445616	SRR5445617	SRR5445618	SRR5445619	SRR5445620	SRR5445621	SRR5445622	SRR5445623	SRR5445624	SRR5445625	SRR5445626	SRR5445627	SRR5445628	SRR5445629	SRR7704027	SRR7704028	SRR7704029	SRR7704030	SRR7704031	SRR7704032	SRR7704033	SRR7704034	SRR7704035	SRR7704036	SRR7704037
Sevir.3G425700.1	8.34914	7.08732	9.1211	8.58898	8.43378	7.91798	8.1652	13.5339	20.5084	25.1315	22.6065	18.8404	24.2637	26.9127	19.2743	14.5769	11.9853	15.7547	24.8827	21.9805	28.0499	29.6363	23.744	21.9371	25.1971	20.4172	11.888	17.3258	19.7726	4.6007	12.0863	9.90808	5.49389	8.61809	13.3795	10.0661	8.98306	5.90672	11.5082	8.41306	9.70114	12.5891	12.5249	13.316	14.6243	5.49955	11.0044	12.7418	12.2749	11.8639	8.29999	6.30624	13.7759	7.09818	8.6173	9.32981	7.57973	7.47122	7.33315	8.78866	7.43998	2.70984	6.86421	6.03726	11.5252	8.75362	13.3953	11.6176	3.59646	3.43717	13.3432	13.6405	10.3436	7.82831	3.62553	5.48876	13.3809	20.35	15.6699	12.2929	11.1301	13.594	11.6021	16.5591	16.1987	17.5026	18.4104	19.1608	18.0287	19.9874	17.6966	15.1276	13.2487	11.1924	10.5455	12.1417	11.6822	12.8415	11.6244	15.991	7.98138	12.2555	14.23	15.028	14.3942	12.6798	15.1567	14.8193	13.0362	17.3592	17.542	19.1277	13.4756	15.3413	10.5	18.1787	16.1843	18.8827	17.3974	15.5647	12.9299	14.4325	15.7093	17.0464	13.7398	19.7734	17.3254	11.888	20.417	25.1973	21.9373	23.7391	29.6377	28.0493	21.9794	24.8826
Sevir.3G425400.2	0.038006	0.080944	0.038123	0	0.194872	0.110106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084494	0.176006	0.345355	0.082541	0.091485	0.543972	0.137071	0.670547	0.091189	0.100954	0.086065	0.351608	0.67133	0.57941	0.214414	0	0.450956	0.085326	0.613529	0.353388	0.148932	0.136384	0.676759	0.502998	0.529618	0.424791	0.902024	0.409591	0.349597	0.290692	0.634901	0.845612	0.475066	0.77018	0.363937	2.3016	0.873566	0.555117	0.419709	0.632114	0.055527	0.387637	0.247484	0.447438	1.01484	0.271938	1.03309	0.40255	2.44722	2.39178	1.38569	0.509867	0.530436	1.1188	0.911393	0.402879	1.13523	0.051839	1.17691	0.427571	0.759349	0.050414	0.518484	1.05652	0.953666	0.805286	0.671491	0.940157	1.27093	0.883596	1.42146	1.80756	0.448814	1.17654	0.779857	0.681905	0.572418	0.618865	0.887796	1.2694	1.52896	2.88811	1.18135	0.406639	0.664056	3.94248	1.65823	3.25031	2.52272	1.93249	1.53877	2.22916	1.22562	2.38506	2.6702	2.86745	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G425350.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25498	0	0	0	1.86669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9125	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G425300.1	2.2853	2.03045	4.08793	1.19687	9.5548	6.3297	2.33201	0	0	0	0	0.026409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.46581	3.82269	2.43399	4.00264	2.24425	1.10283	3.08047	2.90011	3.95255	2.81532	2.71891	4.74664	4.29206	8.11536	7.01436	5.87658	6.09389	4.50348	10.1111	3.02677	4.42096	2.74661	7.5289	11.1178	6.36952	5.75912	6.13913	10.6264	4.56334	5.18197	4.19158	6.4535	9.82691	4.05792	4.00332	9.72006	12.9253	10.7287	9.2188	6.71437	4.79808	7.90375	7.00866	6.36169	10.52	8.72875	21.4044	30.4112	42.5004	43.5997	8.36756	7.8149	7.80124	12.7343	20.106	9.59832	29.2962	8.01688	50.4796	10.2043	23.1269	7.21426	10.5042	21.1661	17.6066	9.38653	8.56824	5.84765	13.0786	7.96005	22.1364	6.941	13.9711	7.90593	16.5272	10.2506	6.93076	29.1205	18.8454	29.0843	58.2882	20.8295	73.3881	25.3495	22.2045	31.1063	33.5955	63.4845	29.7242	95.3008	69.3482	21.3776	15.2063	12.0011	43.9046	139.984	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G425000.1	7.43624	8.19722	6.15651	5.21273	8.94924	7.08633	7.13095	11.6943	14.6115	16.594	17.6015	16.0567	21.4195	16.2109	12.1677	11.3346	12.2353	13.0632	18.6022	15.549	18.0434	21.1128	15.0373	20.1355	16.7985	14.9572	10.9868	11.3467	13.4214	1.01459	2.26578	1.37522	0.780507	0.981523	1.99487	1.59518	1.75146	0.982856	1.59124	1.65943	1.73929	1.99829	2.16603	2.32255	1.49376	1.30562	1.91433	2.27496	3.16711	3.33515	2.15632	1.74024	2.21483	1.58057	1.84137	2.06821	1.49101	1.95237	1.45854	1.11372	1.96682	0.423981	2.05719	0.779143	1.58568	1.32973	2.46751	1.66241	0.665583	1.01572	2.25305	2.15776	2.25774	1.29479	1.34913	1.34972	3.79423	4.44642	3.45214	4.42872	3.14453	3.22198	3.74197	4.20317	4.20139	4.64542	3.78566	3.54171	4.34451	3.30238	3.49697	3.11972	3.77439	3.23627	3.77618	4.1231	4.40308	3.80196	3.96292	3.51137	4.51425	4.35661	4.58623	4.69796	3.86196	5.0561	4.4861	4.64757	4.39231	6.08753	6.86743	6.42069	4.99306	5.31368	5.34215	5.98031	6.2002	6.814	6.1551	5.97708	4.57702	4.86415	4.26267	5.47924	6.23345	13.422	11.3467	10.9868	14.957	16.7986	20.1355	15.0355	21.1159	18.0423	15.5479	18.6021
Sevir.3G424900.1	7.23678	6.09851	5.68856	5.66707	7.14335	7.01569	7.11173	5.61665	5.80769	5.40496	6.19271	6.55181	6.39297	5.98406	8.10977	8.42909	7.07048	8.5943	7.00896	6.03421	5.7962	6.30103	7.25816	7.58474	5.42065	7.53197	8.4067	8.20493	7.09963	2.66666	3.51502	3.42967	2.08491	3.26066	4.06221	3.98457	3.5412	2.73617	4.11548	3.99108	4.02462	4.05182	4.47345	5.58305	5.92135	3.20458	5.0087	5.26313	5.11855	4.78915	3.00582	4.09034	4.15706	3.40795	3.61885	3.20585	2.91569	3.53845	2.36133	2.68094	3.62263	1.41606	2.63862	2.33048	2.64889	3.67089	5.13234	5.28189	2.23626	2.29822	6.31756	5.21981	4.98345	3.24008	2.75532	3.18338	3.57439	5.08987	4.97018	4.90635	6.1261	5.72452	5.30853	7.92596	6.83024	7.35077	7.72957	7.59938	9.12567	8.56108	7.52991	7.70261	7.44601	6.9183	7.23317	6.56349	6.91643	7.33336	6.30523	6.37852	7.1066	6.97139	5.79686	8.17626	7.68865	6.13632	7.77239	7.07178	6.0986	8.53068	7.50582	8.16288	7.90175	7.83541	8.29512	8.1659	8.54121	8.12399	8.15559	9.04212	7.1945	7.25629	7.09183	9.64835	7.49036	7.09991	8.20494	8.40663	7.53189	5.4207	7.58473	7.25737	6.30203	5.79582	6.03379	7.00894
Sevir.3G424500.1	11.5883	10.2833	11.5081	10.0334	10.348	11.1911	10.6069	0.673119	0.780592	0.827789	1.30667	2.00406	3.39684	2.03852	4.97172	6.28693	4.8587	4.24263	0.831369	0.753824	0.844785	0.814996	1.28549	2.21748	2.06716	5.081	4.02566	4.79662	5.24887	18.1794	22.0146	23.8174	20.4383	23.652	33.5155	27.7644	31.4504	21.9526	28.0519	22.6635	25.9058	25.9573	24.1695	30.3569	28.9697	16.0238	23.7223	22.1168	31.4841	17.4765	13.5646	15.456	20.3759	16.1514	15.9275	17.4151	19.0352	25.887	16.5937	23.3559	23.262	20.5646	25.1963	24.1681	26.6152	34.6577	23.1056	22.5094	14.6731	18.9641	31.0813	27.639	17.7457	16.9577	13.7552	15.6624	18.183	19.3217	18.7929	26.0476	19.7295	19.883	28.7464	27.1308	24.5445	30.1316	29.1751	28.9469	32.5376	33.7178	28.5036	33.2497	30.6843	30.2736	33.7852	39.9749	38.6588	36.5282	53.4884	42.7215	35.6304	35.3878	32.0992	32.7904	60.4776	35.2381	33.7737	49.7501	40.2424	33.7257	42.2339	28.7365	42.3971	35.4791	47.3569	29.416	51.4124	29.8053	24.9617	21.7826	29.1863	32.8056	41.4279	36.2901	39.1455	5.24908	4.79661	4.02564	5.08095	2.06718	2.21748	1.28533	0.81511	0.844736	0.753774	0.831366
Sevir.3G424400.2	0.034893	0.145927	0.042529	0.042277	0.094329	0.058426	0.039556	0	0.009983	0	0.017518	0.009729	0	0.04553	0.032397	0.081053	0.012918	0.076305	0.073188	0.059524	0.025717	0.013689	0.074778	0.017926	0.038681	0.165102	0.140448	0.011529	0.10794	0.010533	0.015323	0.06248	0.011008	0	0	0.010518	0	0	0.048383	0.042917	0	0.010592	0.026327	0.037621	0.035074	0	0.012856	0.04181	0.036394	0.075172	0.033861	0.034697	0.030631	0	0.012707	0.03025	0	0.020559	0.012301	0.044012	0.097798	0	0.0593	0	0	0.10773	0	0.020348	0	0.028015	0.030237	0	0.014122	0.075119	0.013426	0	0	0.062338	0.161431	0.052522	0.068525	0.024893	0.06578	0.073822	0.107359	0.12294	0.115033	0.033608	0.026299	0.088284	0.012699	0.117468	0.066712	0.056467	0.163564	0.089319	0.086427	0.017845	0.019481	0.039834	0.073733	0.060614	0.050036	0.094717	0.018088	0.025277	0.015656	0.130624	0.079079	0.112283	0.196142	0.205033	0	0.024612	0.127533	0.059693	0.25326	0.015818	0.01995	0.058088	0.10496	0.064592	0.090054	0.144231	0.07762	0.107944	0.011529	0.140448	0.1651	0.038682	0.017926	0.074769	0.013691	0.025713	0.05952	0.073188
Sevir.3G424200.1	14.0698	12.9345	11.0114	12.3581	10.6405	12.4897	12.7854	117.158	144.118	159.047	162.42	144.29	182.914	150.336	143.161	109.726	114.908	130.822	159.391	146.262	155.884	184.858	162.59	171.257	152.917	141.742	118.654	127.813	143.827	0.281563	0.322014	0.249669	0.100995	0.137797	0.138894	0.360215	0.107671	0.110462	0	0.130007	0.053514	0.230816	0	0.129007	0.109993	0.08224	0.153372	0.079909	0.230207	0.05909	0	0.055139	0.061585	0	0.085753	0.072951	0.092526	0.216103	0.059196	0.070521	0.171623	0.200469	0.176083	0.18553	0.063781	0.174771	0.377374	0.189694	0	0	0.188269	0.223414	0.102567	0.036348	0	0	0.0405	0.04925	0.067556	0.080852	0	0	0	0.039304	0.176944	0.090292	0	0.03951	0	0	0.059327	0.221054	0.060691	0.175968	0.07187	0.039794	0	0.04207	0	0	0.268421	0.027531	0	0	0.164194	0.114132	0	0.059581	0.291588	0	0.309984	0.06774	0	0.085277	0.208269	0.036891	0	0.112129	0.093054	0.196063	0.040509	0.09626	0.19322	0.074704	0.097931	143.833	127.812	118.653	141.741	152.919	171.257	162.567	184.882	155.876	146.253	159.39
Sevir.3G424000.1	0.831636	1.07833	1.34955	1.55464	0.901445	1.20466	0.776697	1.59539	1.54579	2.13527	2.75866	3.46945	4.43082	3.43007	3.8742	4.24353	4.04197	4.40214	1.86194	1.86262	1.45582	1.91868	2.76893	3.03159	2.87303	4.60498	2.45608	4.12013	4.91305	1.63108	2.56643	2.41498	1.75236	2.16362	3.63662	1.69813	1.86962	2.16864	2.34912	1.39061	1.70681	1.78029	2.54466	3.17092	2.25457	1.27872	1.327	2.45404	2.81725	1.74809	1.51425	1.44338	2.83743	1.94812	1.82236	1.78467	2.87847	3.19714	1.179	2.20646	1.26939	2.83316	1.36281	1.81542	1.27001	2.08746	1.79531	1.5467	1.06341	0.581015	1.84183	2.83931	1.32281	1.73683	0.589469	0.937279	1.75156	3.75577	2.15168	1.3338	1.76957	1.52048	2.66856	0.894064	1.20793	1.79722	1.39281	1.07862	0.856919	0.697957	2.12569	1.25751	0.586825	0.900421	0.695004	1.17661	0.249404	0.813363	1.39807	1.44808	0.496059	1.22143	0.764107	0.982956	2.94231	0.616581	0.764263	2.067	1.74212	1.29835	1.41123	1.46392	3.07378	1.94001	3.36599	1.84611	4.72307	2.67793	2.06453	1.7469	3.27259	2.26266	3.42822	2.63339	4.23339	4.91325	4.1201	2.45606	4.60494	2.87305	3.0316	2.76853	1.9189	1.45575	1.86251	1.86193
Sevir.3G423900.1	33.8512	28.0105	42.9953	42.0858	27.4427	32.4197	21.6226	0.212159	0.468904	0.267525	0.636679	1.5114	1.60059	1.54187	3.32241	5.79168	3.80349	3.59382	0.233411	0.56519	0.301115	0.17697	0.857723	1.10726	1.11735	5.70213	5.59033	4.36374	6.04594	257.087	445.611	382.034	286.43	265.154	435.71	286.905	285.646	152.248	383.007	273.865	305.785	332.235	453.594	545.102	469.651	304.952	673.44	558.143	766.901	560.787	605.946	367.026	464.745	375.611	295.542	290.557	315.328	353.001	250.993	278.272	297.79	43.016	285.798	151.034	262.621	329.123	356.172	525.265	778.22	612.852	597.323	551.343	606.517	341.693	582.776	791.65	690.644	297.21	281.625	222.486	180.136	150.406	210.239	153.889	97.8183	200.853	236.096	280.861	153.711	304.041	316.958	303.813	422.894	227.27	185.701	241.431	204.41	214.611	189.177	197.38	130.331	170.564	136.938	187.927	257.38	121.256	393.527	156.297	348.073	177.223	282.882	305.029	183.201	226.66	239.174	189.892	214.018	425.646	433.215	309.592	291.592	286.795	416.822	236.606	364.245	6.04619	4.3637	5.5903	5.70208	1.11735	1.10727	0.857589	0.176988	0.301102	0.565225	0.23341
Sevir.3G423700.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061446	0	0	0	0	0	0	0	0	0	0	0	0	0.067397	0	0.222447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060217	0	0	0	0	0	0.131775	0	0	0	0	0	0	0	0	0	0	0	0	0	0.628926	0	0.16595	0	0.329272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sevir.3G423500.1	5.33388	4.79565	6.60714	4.94359	6.81072	6.28025	4.11007	11.8385	13.0664	15.7736	14.5153	15.9423	21.5261	19.199	20.0473	14.1482	26.1399	27.4401	12.7643	12.7239	13.4218	13.0982	11.3771	16.8409	13.6977	19.2485	16.4836	21.7883	27.4997	14.9053	18.5835	15.3167	13.4433	15.8055	21.7915	14.5348	13.9154	10.2773	15.3031	18.7002	18.5453	43.7552	61.5025	40.0998	43.0648	30.928	43.9674	43.9141	55.6486	42.3078	49.8338	26.0146	34.1608	14.1589	19.4362	16.2014	21.576	18.1539	17.7049	15.2642	18.5429	7.22472	15.869	9.92486	19.0839	57.593	55.5975	39.563	40.8787	37.2935	42.1431	31.0511	33.0574	32.191	37.8246	41.3636	43.6044	13.9169	15.5411	10.2583	13.5794	13.3491	16.0471	13.6819	11.2628	14.5936	14.4846	13.7564	14.3756	13.6303	12.5774	11.2742	13.7738	12.1366	13.4091	15.1361	11.7227	15.3746	15.9851	16.4146	12.7624	10.5797	9.29128	11.551	9.54891	11.067	18.3399	12.7792	29.9374	18.527	14.5521	19.0764	13.5061	16.1176	15.3989	14.4461	14.7653	8.73446	24.946	17.5113	13.2047	13.603	12.731	11.0015	13.3971	27.5008	21.7881	16.4835	19.2483	13.6978	16.841	11.3754	13.0996	13.4212	12.7231	12.7643
Sevir.3G423400.1	50.1715	47.8864	45.2727	40.8373	47.7581	48.3885	46.038	28.1304	44.2738	48.0376	39.6338	30.7109	36.323	35.6195	28.3103	22.6142	25.9704	25.62	37.6868	42.167	47.1199	44.4368	29.4215	35.4348	42.0862	27.8303	26.0407	27.5785	30.4964	51.2321	72.7966	91.5226	60.2446	80.9486	64.4023	92.3363	63.738	55.3975	70.9731	87.191	69.2621	82.1496	81.0989	100.771	92.0682	59.2239	74.3035	78.1394	76.3354	96.6881	85.1939	101.902	93.6446	118.571	87.5661	104.58	67.4542	105.302	86.9093	94.4803	92.389	32.7507	82.8815	70.3187	79.5519	87.3322	86.2292	101.406	72.4018	66.0425	88.4342	111.826	96.1338	70.7501	78.2153	93.7685	113.951	159.429	101.977	112.161	111.068	134.259	100.895	135.315	101.182	112.825	95.0827	124.638	98.4274	126.524	73.3975	113.138	86.8724	99.0938	91.5139	108.871	79.5334	98.1756	70.3377	104.49	83.5595	106.524	90.5701	117.289	85.1049	90.8415	94.9261	134.312	78.3172	125.334	80.9113	129.737	101.211	106.686	111.643	125.572	93.3685	113.142	100.823	140.427	92.1947	110.91	86.6574	141.861	83.9612	30.4976	27.5778	26.0407	27.8301	42.0864	35.4353	29.4144	44.4371	47.1197	42.1651	37.6866
Sevir.3G423200.1	15.7392	14.3044	12.6422	15.0954	11.9008	15.0982	16.1667	28.714	38.8656	44.7118	47.7832	53.8334	52.1635	43.6882	50.4167	57.0236	53.8346	49.6226	32.7772	33.9136	32.6679	34.2604	40.4138	44.0624	42.4914	51.4628	51.1536	49.5609	54.9973	18.9175	16.9277	20.4525	16.4827	14.7098	22.073	14.2043	18.5985	19.0483	17.1258	14.6683	16.5707	18.263	21.8566	17.787	16.8853	15.6612	14.6924	14.4803	15.3465	13.9003	12.4387	15.5636	14.5701	12.8096	12.5686	13.092	15.1785	14.457	10.5413	9.94044	10.3115	10.5558	9.19736	12.5884	13.1764	11.5187	11.8911	10.8184	12.3489	20.1893	15.7707	19.6695	13.2561	16.6554	11.6678	9.80047	13.3259	7.7329	7.73419	9.14056	5.51442	7.3858	6.79244	6.56897	6.13581	9.24568	7.3788	7.97508	7.59431	8.25325	11.1696	9.39749	5.44029	10.523	13.9196	9.52212	5.80197	9.56205	15.7106	9.08776	6.73717	10.9927	6.43974	6.83317	20.5459	6.05707	8.89395	11.531	19.7987	10.6395	14.0379	10.0478	8.77278	12.2025	9.86713	8.49736	9.3785	12.9958	8.69815	9.59653	17.6549	14.2528	22.5749	8.93554	11.2144	54.9995	49.5603	51.1534	51.4624	42.4917	44.0627	40.4071	34.2635	32.6666	33.9117	32.777
Sevir.3G423100.1	0.548965	0.767054	0.410917	0.625457	0.560462	0.662668	0.915564	0	0.37454	0.183148	0.065954	0.071843	0.058981	0.054938	0.059217	0.353974	0.097506	0.45579	0.106593	0.055719	0.245345	0	0.093251	0.135398	0.094436	0	0.30851	0.085787	0.219527	0.152225	0.159631	0	0.037457	0.040888	0	0.038188	0.160162	0.082024	0.320517	0.270142	0	0.076268	0.215498	0.114893	0.245508	0.162647	0.228011	0.19785	0.128324	0.263035	0	0.040946	0.04566	0.052958	0.127853	0.054128	0	0.106956	0.177107	0	0.12736	0	0	0	0.094639	0.064771	0	0	0	0	0.111647	0	0	0.215648	0	0	0.120715	0	0.100142	0	0	0.060064	0.04578	0	0.131254	0.133799	0.046545	0.175698	0	0.060611	0	0	0.179948	0.06513	0	0	0.232093	0	0	0.139734	0	0	0.117338	0	0	0.042274	0	0.044152	0.162344	0.182881	0	0.150578	0	0	0.808822	0.109307	0.123682	0.055363	0.276097	0.338998	0.180336	0	0	0	0	0.219536	0.085786	0.308508	0	0.094437	0.135399	0.093236	0	0.245335	0.055716	0.106592
Sevir.3G423000.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.582196	0	0	0.710674	0	0	0	0	0	0	0	0	0	0	0	0	0	0.607236	0	0	0	0	0	0	0	0	0	0.952457	0	0	0	0	0	0	0	0	0.581644	0	0	0	0	0.820694	0	0	0.67305	0	0.571904	0	0	0	0	0	0	0	2.30937	0	0.713683	0	0	0	0.85547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46722	0	0	0	0	0	0	0	0	0
Sevir.3G422800.1	0.158504	0.067483	0.063289	0.064232	0.161785	0.122453	0.10151	21.4215	20.7643	23.0175	19.161	5.45439	5.66455	9.8634	3.78048	1.63756	1.75904	1.98176	43.9055	31.2396	40.0844	33.0668	17.4893	14.7592	22.3282	4.20318	3.94863	7.97868	5.29165	0	0	0.103115	0	0	0	0	0	0.076062	0	0	0	0.105926	0	0	0	0	0	0.146487	0	0.040661	0	0.075939	0.127068	0.098219	0	0	0.042481	0	0.203803	0	0.039373	0	0	0.051063	0.043889	0	0	0.130498	0	0.093592	0.155358	0.102556	0	0	0	0	0	0	0.046451	0.278099	0	0	0	0	0	0.186202	0	0	0	0.112471	0	0.121663	0.041733	0	0	0	0	0.057821	0	0	0.046114	0.189332	0	0	0.338897	0	0.051367	0.204808	0	0.042417	0.182975	0.046567	0	0.117262	0	0.050709	0.114175	0.97601	0	0	0	0.308777	1.27492	0.410555	0.942876	5.29186	7.9786	3.94861	4.20315	22.3283	14.7593	17.4865	33.0701	40.0828	31.2377	43.9053
Sevir.3G422700.1	24.9539	25.2817	25.0493	28.0638	27.3067	29.49	27.5921	24.5198	23.4332	25.8555	20.7224	22.6975	22.7339	22.9532	25.6429	21.3068	27.0112	23.9507	20.451	26.0259	21.1838	22.9462	19.4368	21.6676	24.2395	15.7246	22.3475	24.9685	29.0579	23.9225	19.5599	20.6586	18.2078	18.849	13.9334	18.448	19.4641	18.618	18.6249	18.0229	13.9316	12.3508	11.947	18.0779	10.8084	20.7047	19.1905	21.4076	17.8288	16.0265	12.4571	20.2329	16.7839	23.2432	17.8411	22.506	17.9903	18.8522	19.0711	19.9627	18.9309	18.6936	14.3427	17.6933	15.778	13.7256	14.4086	19.6874	17.7353	16.3075	12.7827	18.216	14.5783	18.1386	17.2238	19.9524	22.6538	34.6083	29.9711	22.0413	14.8962	17.9162	15.0807	18.9501	14.5882	16.3938	15.5196	17.6456	12.0776	19.1137	12.9376	17.2571	16.0393	16.9412	15.7904	18.2892	14.3586	21.4666	16.9607	17.8928	17.6197	20.047	15.6149	22.7863	17.9195	15.5217	20.3045	20.6637	16.2505	22.0403	15.7222	20.6677	19.4214	18.9992	17.6468	22.6143	21.4433	23.6452	19.6877	22.373	16.6023	22.681	19.9533	26.6049	23.0409	29.0591	24.9682	22.3474	15.7245	24.2397	21.6678	19.4336	22.9483	21.183	26.0244	20.4509
Sevir.3G422600.1	1.1509	1.07221	1.14851	1.01964	1.50569	1.97971	0.998128	0.253513	0.392805	0.959193	0.690806	0.827732	0.988911	0.460234	1.42647	1.42109	0.970191	1.1935	0.558382	1.34255	0.77088	0.687636	0.635011	0.495856	0.74188	1.35191	1.77709	1.43735	1.64681	4.88639	7.06881	4.30216	6.38441	3.93358	3.84356	3.27465	4.18851	3.1311	6.13044	3.06713	3.75331	2.90654	4.46192	4.04504	3.63843	4.37936	4.86529	6.93338	6.08477	3.25482	5.04305	4.66769	4.39234	4.98466	5.51196	3.96217	5.07877	3.02007	3.12593	4.59446	5.23861	2.52647	2.29778	2.47546	4.20596	2.97977	3.24491	3.04031	6.50761	3.63734	3.79392	3.23851	5.83837	3.04412	3.91812	6.11739	6.2906	5.96827	4.81639	5.89381	4.77536	2.44939	3.73385	2.49634	2.37898	3.77696	2.22351	4.40883	3.68225	4.24555	3.40164	3.7032	5.97372	4.76597	4.79265	4.74409	3.88248	4.23468	3.80936	4.60183	3.37733	3.20103	5.95206	6.26515	6.81339	3.4915	4.74975	5.40103	9.90369	7.26579	7.49808	7.2943	7.9788	3.65627	5.30576	7.88516	6.36873	7.00339	7.65076	8.20253	5.59451	6.3129	4.66907	7.16906	6.45242	1.64688	1.43733	1.77708	1.3519	0.741885	0.495859	0.634903	0.687696	0.770852	1.34248	0.558379
Sevir.3G422400.1	1.25304	1.22286	1.63265	1.05744	1.27934	1.37812	0.743049	0	0	0.061918	0	0.145738	0	0	0.060058	0.119666	0.049446	0	0	0	0	0	0	0	0	0.056909	0.052148	0	0	0.192556	0.323677	0.225429	0.037971	0.455944	0.125576	0.464553	0.040595	0.166307	0.78915	0.312976	1.13156	0.385963	0.262148	0.465888	0.622271	0.247317	0	0.360119	0.346922	0.133323	0.167103	0.373588	0.740576	0.536873	0.473923	0.274356	0.278659	0.108427	0.04456	0.053025	0.172146	0	0.053031	0.111618	0.143907	0	0.051572	0.427854	0.170492	0.153345	0.339528	0.056058	0	0.218604	0.194789	0.325869	0.365863	0.593348	0.101512	0.303926	0.275034	0.060888	0.139223	0.472263	0.088703	0.203442	0.235911	0.296837	0.087074	0.245754	0.17827	0.132965	0.136809	0.132036	0.324162	0.298695	0.188213	0.189503	0.249547	0	0.201515	0.206893	0	0.231843	0.185193	0.171405	0.336901	0.313294	0.274295	0.370763	0.600119	0.305273	0.067835	0.298964	0.12544	0.387802	0.436605	0.224477	0.699714	0.294544	0.243749	0.481946	0.116076	0.336354	0.073595	0	0	0.052148	0.056909	0	0	0	0	0	0	0
Sevir.3G422350.1	1.39266	0	2.76179	0	0	0	0	0	1.45158	0	3.47389	0.960592	0	0	0	4.657	0	1.2222	0	0	0	0	0	0	0	1.53734	0	3.31462	1.76132	0	0	0	0	0	0	0	0	0.837796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58125	0	0	0	0	0	0	0	0	0	0.961567	0	0	0	0	0	0.867173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.997974	0	1.81661	0	0	0	0	1.26776	1.76136	3.31443	0	1.5372	0	0	0	0	0	0	0
